,Taxon,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,Size
MW_13044,MW,1,6.15E-18,-3.65E-18,0.400391,0.0357507,-0.0147031,-0.0345833,-0.0894247,0.112018,0.00475802,0.0251682,0.0694753,0.0250595,-0.00291589,-0.0243919,-0.0194283,0.0396583,0.00481425,0.00928136,0.0248563,0.00823111,-0.00493368,0.00277982,0.000830466,0.0138227,0.00389454,-0.0139975,0.00324572,0.00590963,-0.00708828,0.0147585,0.0128029,0.00635051,0.0100057,-0.000136758,0.00102357,0.00151819,-0.00612125,-0.0187373,0.0089708,0.0053202,-0.00995505,0.00378073,0.00404835,0.00454018,0.00939711,0.0183937,-0.00368822,0.00210579,0.00179085,-0.00450301,0.00977057,0.00283931,0.00162249,-0.00681477,-0.00306918,-0.00017816,-0.00467897,-0.0103503,0.0103904,-0.000533705,-0.00211697,0.00169225,0.00349293,0.00248664,-0.00189459,0.00856239,-0.00642955,-0.000597416,0.00378955,0.0058949,0.0103355,5.81E-05,4.24E-05,0.00239429,-0.00521908,0.000876124,0.00158088,-0.00150713,-0.00464543,0.00355216,0.000317218,-0.00205531,0.00867193,-0.00256092,0.000358342,-0.00255504,0.00354491,0.000455446,-0.00234319,-0.00318097,-0.00389285,-0.000893223,0.00112479,-0.00165169,-0.00207631,0.00172135,0.000160363,0.00389914,0.0040763,-0.000409192,-0.00185814,0.00210928,0.00203811,-0.000994885,0.00171225,0.00356906,-0.000312239,-0.00112155,-0.000353239,-0.000158518,-0.00253017,9.43E-05,-0.000738086,0.000243453,-0.00287436,0.00107736,0.000350978,0.00183346,5.03E-05,0.0743377
MW_13048,MW,1,-8.39E-18,3.53E-18,0.509034,0.0398753,-0.022552,-0.0697029,-0.096012,0.102824,-0.0074687,0.0315618,0.0765041,0.0119842,-0.00700536,-0.00755391,0.0113778,0.0307046,-0.000826879,-0.0104346,0.0130669,0.00669294,-0.0125793,0.0203135,0.0158822,0.011584,0.00467577,-0.0045481,0.0115938,0.00134444,0.0019191,-0.00290032,0.0065594,-0.000325733,-0.0141414,0.00329429,0.00974682,0.00354058,0.00594201,0.022162,-0.00802762,0.00848386,0.00546641,-0.0025902,0.00208091,-0.00538762,0.0016394,-0.00971562,0.0176255,0.000615879,-0.00440499,-0.00225853,-0.00656234,-0.00230181,-2.94E-05,0.0020606,0.0010172,-0.000751964,-0.00274976,0.00775981,0.00110536,0.00011957,0.000763314,-0.00115381,-0.0170929,0.00268678,0.000410826,0.00610891,0.00191934,0.00235989,0.00253317,0.0056866,0.0021557,-0.00103809,0.00251714,-0.00646932,-0.00346462,0.00178952,-0.000175705,-0.00582035,0.0014616,0.000239163,-0.00102824,0.000405035,0.00609495,0.000447317,0.00345528,0.00556905,0.00348714,-0.000992499,-0.000442355,-0.000460892,0.00199922,6.76E-05,0.00146578,-0.00385097,0.00101122,0.000337367,0.000215705,-0.0015142,-0.00187772,0.000657126,0.000294638,-0.00128284,0.00102475,-0.000588057,-0.00133192,0.0011003,-0.000401202,0.000729729,0.000750676,0.00125754,0.000253577,0.000814016,6.4E-05,0.00057462,-0.00142165,-0.00192557,0.0010278,-0.00167265,-0.00183993,0.0714786
MW_13049,MW,1,3.89E-18,-2.25E-18,0.458417,0.0349594,-0.0221333,-0.06107,-0.0794895,0.112528,-0.00708469,0.0196261,0.0718968,0.0109762,-0.0138584,-0.0196663,-0.00290349,0.0315108,-0.00308761,-0.000840102,0.0121711,0.00585245,-0.00865198,0.0176275,0.0132463,0.0115677,0.00644365,-0.0141043,0.00698572,0.00101689,-0.00960343,-0.00466193,0.00389035,0.00471897,-0.0110381,0.0137541,0.00902662,0.00479396,0.00776226,0.0143276,-0.00331202,0.00183551,0.000373918,-0.0158023,0.0143442,-0.00100892,-0.00305928,-0.00335923,0.00422396,0.000160533,-0.00489865,0.00421589,-0.00142242,-0.00324089,0.000178796,0.00923567,0.0084062,0.00205493,-0.00198578,0.00644526,-0.0135809,0.00151367,0.00208143,-8.94E-05,-0.00364473,0.00033894,0.000221411,0.00260525,0.0147208,-0.00215392,0.000802153,-0.00413999,-0.00220923,0.000807284,4.92E-05,-0.00173735,-0.00273237,0.00138204,0.000246227,0.000834558,0.00427058,-0.0025044,0.00217426,0.00366191,0.00448566,-0.00124112,-0.000501752,-0.000962976,-0.000333987,-0.00254913,1.9E-05,-0.00447189,-0.00048461,0.000295824,0.0014185,-0.00154991,-0.00322361,-0.00104134,-0.00212635,-0.000179722,-0.00131327,0.00018761,-0.000798378,-5.89E-05,-0.00173306,-0.000562666,0.0017265,0.00126858,-0.00184467,0.000763024,0.000588822,0.000895588,-0.00158263,-0.00153269,-0.000828277,-0.00159202,-0.000937895,0.00099072,0.000177584,-0.000923652,0.00263949,0.0729777
MW_13050,MW,1,-4.99E-18,1.16E-17,0.449865,0.0165124,0.00319893,-0.0706657,-0.0561789,0.0977659,-0.0082278,0.028805,0.0891231,0.00363072,-0.00270655,-0.00775767,0.00349629,0.0277412,0.000234777,-0.0112472,0.0166758,7.16E-05,-0.00732946,0.0153813,0.0139991,0.00717321,0.00588269,-0.0145236,0.00769643,-0.000150065,-0.00296309,-0.00619025,0.00887142,0.000988967,-0.00777363,0.0161841,0.00566221,-8.1E-05,0.00425416,0.0074068,-0.00454319,0.00088602,0.0013822,-0.0160013,0.0103684,-0.00397822,0.00105145,-0.00852352,0.00774936,-0.000382563,-0.0027438,-0.000113881,-0.00369976,-0.00402763,-0.00106699,0.00522765,0.00197897,-0.000864654,-0.00354473,0.00498951,-0.00329293,-0.00170975,-0.000605649,0.0006131,-0.00665707,-0.00153919,0.000211914,0.00666886,0.00377148,-0.000629202,0.000933901,0.000935012,-0.00171917,1.61E-05,5.32E-05,-0.0021846,-0.00499581,-0.000924767,0.000274359,-0.000659704,-0.000859061,-0.000580708,0.00170217,0.000883946,0.00312716,-0.000309511,-0.000113441,0.000731097,0.000978637,-0.000576796,0.000760182,-0.00149075,0.000167849,0.00097331,0.000323062,-0.00298655,-0.00155329,-0.00135639,-0.000240468,-0.000533059,-0.00190324,0.000334762,0.000155403,-0.00107948,-0.000771861,0.000306294,0.000656617,-0.000999376,0.00223434,0.000359207,-0.000407923,0.00239174,0.000542836,-0.00043898,-0.000242128,0.000531615,-0.00151927,0.000346959,0.000419674,0.00105045,0.00258344,0.0731063
MW_13051,MW,1,2.69E-17,-2.14E-18,0.446121,0.0498982,0.00352836,-0.0445484,-0.0920176,0.119025,0.00707197,0.0381314,0.0765964,0.0158654,0.00138233,-0.0263691,-0.00729795,0.0344563,0.00045169,0.00639965,0.0187862,0.00629141,-0.000656099,0.00398091,0.00634926,0.0134131,0.00543642,-0.0227639,0.0126373,0.00352826,-0.00987587,0.0155453,0.0107339,0.00735228,0.00575051,0.0123233,-0.00150279,0.00395052,0.009493,-0.0161509,0.00734067,0.000185785,-0.00828018,-0.0108789,0.0115459,0.00327067,-0.00353497,0.011805,-0.00716952,0.000561139,0.000696164,0.0115254,0.0115039,-0.000111218,0.00451787,0.00149069,-0.000332161,0.00133627,0.000432981,-0.00930199,-0.00282871,-0.00118634,0.00332373,0.00102654,0.0106347,0.00114058,-0.00224942,-0.00788507,-0.00919674,-0.000502908,-0.000678464,-0.00306085,0.0018068,-0.000542103,-0.00150882,0.0101538,0.0120697,-0.00181419,0.000570629,0.00206809,-0.00213713,-0.00022146,-0.00120854,0.00374887,-0.00621745,0.00144202,0.00149257,0.0004751,-5.71E-05,-8.36E-05,0.00172242,0.00381973,0.00284508,-0.00282648,-0.000565012,-0.00113458,0.00325899,-0.000211444,0.00196352,-0.00145771,0.000420899,-0.000329755,-0.00152379,-0.000556501,-0.00575595,-0.00199201,0.000776905,-0.00381871,-0.000144316,0.000880427,0.000562442,-0.00273494,0.00133697,-0.000154497,0.000806443,0.000237119,-0.000140901,-0.000710432,-0.000769432,0.000131279,2.03E-05,0.0728812
MW_13052,MW,1,3.77E-18,2.91E-18,0.502664,0.0506749,-0.00387062,-0.063732,-0.0887327,0.116667,-0.0104641,0.0476212,0.0759308,0.0115876,0.00117828,-0.01756,0.000848381,0.0333075,-0.00266076,-0.00515589,0.0175705,0.00661563,-0.00880932,0.0201585,0.0103098,0.0150364,0.00637805,-0.00608587,0.00723458,0.00426363,-0.000612353,-0.00611743,0.0102821,0.000390746,-0.0117523,0.0129291,0.0097581,0.00568423,0.00759958,0.0172933,-0.0123552,0.00500248,0.00571791,-0.00465932,0.0147134,-0.00238203,0.00114157,-0.00877684,0.00636272,0.0015456,-0.00728603,-0.0103127,-0.00608806,-0.00296302,-0.000580782,0.0125314,0.0131347,0.00171838,-0.000448884,0.0066307,-0.00885189,0.00110072,0.000793043,-0.00376945,-0.00813966,0.00135799,0.0014155,0.0124383,0.00924235,0.000857465,0.00317008,-0.00182934,0.00141754,-1.93E-05,0.00137192,-0.0072265,-0.00517439,-0.000146675,-0.00129876,-0.00658696,0.00200134,0.000999387,0.0020895,0.000419585,0.00801041,-0.00147226,-0.00100542,0.00147914,0.00260414,-0.00384357,0.000715641,-0.00357744,0.0031412,0.00114725,0.000419796,-0.00269469,-0.00405348,-2.81E-05,-0.0013465,-0.000807206,-0.00312079,-0.000500775,-9.12E-05,0.00106746,0.00118995,-0.00078149,-0.000128531,0.00130144,0.00149543,0.000604013,-0.00045213,0.00309587,-0.00128226,-0.00108668,0.00115167,-0.00160706,-0.00328809,-0.000981537,-0.000366738,0.00100884,0.00124747,0.0714332
MW_13053,MW,1,-4.47E-18,-3.12E-18,0.390833,0.0771047,-0.000547406,-0.0623213,-0.106567,0.116043,-0.0147834,0.0404698,0.0681209,0.002881,0.00475186,-0.0319593,-0.0042846,0.0358661,-0.00398305,0.00965188,0.0183839,0.0105339,-0.0018209,0.0144921,0.00410843,0.0175666,0.004556,-0.0194851,0.00681098,0.000345163,-0.00817327,0.00344375,0.0118225,0.00840075,0.00194003,0.0183419,-0.0006707,0.00571845,0.00783953,-0.011468,0.00439187,0.00176674,-0.00971396,-0.0105704,0.0136119,0.00241885,-0.000182019,0.0152849,-0.0108463,0.00527625,0.00187718,0.00726322,0.0154185,0.000735846,0.0052055,-0.00485142,0.00137935,-0.00179566,-0.00453733,-0.0134824,-0.000955321,0.00186337,-0.000276233,0.00881279,0.012286,0.00289003,-0.00100559,0.00555277,-0.0107093,-0.00129659,0.000552235,0.00401891,-7.05E-05,0.00217051,-0.00113477,0.0030157,0.00628379,-0.000199682,0.00472125,-0.00320904,0.000165602,0.000431433,-0.00144902,-0.00434427,0.000892627,5.83E-05,0.00071973,-0.00418062,0.00612043,0.000474375,-0.000213201,0.00581164,0.000213947,-0.00172994,-0.00148065,-0.00102564,-0.000500674,-0.000439093,5.83E-05,0.00212595,-0.00120328,0.00123069,-0.00048354,0.00580033,-0.00404189,-0.000894736,-0.000356541,0.00274534,0.000187461,-0.000411694,0.00131602,-0.00120083,0.000336272,0.000873181,0.000209945,0.00161924,-0.00114101,-0.000554133,0.00012927,-9.74E-05,-0.00145881,0.0740211
MW_13054,MW,1,-8.85E-18,3.95E-18,0.379231,0.0575985,0.0444458,-0.0786396,-0.0903495,0.116698,-0.0161029,0.0465686,0.0533911,0.023992,0.0167255,-0.0392384,-0.00558445,0.0289281,0.00178185,0.0161571,0.0188157,0.00532573,0.00640057,-0.00577526,0.00182271,0.0189199,0.00107942,-0.0122532,0.0136233,0.00359299,9.02E-05,0.0171775,0.00404053,0.0116921,0.00947247,-0.00151549,-0.00609488,0.00202608,0.000814109,-0.0175713,0.0154534,0.00256934,-0.00513425,0.00338148,0.00402029,0.00514531,0.000994116,0.00764882,-0.00770459,0.000375667,0.00877663,0.010385,0.0129467,0.00490172,0.000686712,-0.0205668,-0.00257016,-0.00498618,-0.00077476,-0.00312312,0.00696199,0.0083235,-0.000252439,0.00751402,-0.00185083,0.000453591,-0.00224913,-0.00338789,0.00276282,-8.41E-05,0.00184662,0.0100445,0.00465847,-0.000245489,0.00528635,0.000740712,0.00221265,0.00164836,-0.00122165,-0.007681,-0.00712231,-0.00171403,-0.000484662,-0.0077359,0.00170827,0.00265919,-9.1E-05,0.000262743,0.00559331,-0.00240603,0.003141,-0.00216744,-0.00367186,0.00284733,-0.00100419,0.00315712,0.00252342,0.00106006,-0.00358332,0.00328753,0.000269781,0.000414386,0.0014934,-0.000236366,0.00203811,-0.00044807,0.00138127,0.000909293,0.0047582,-0.000366964,-1.99E-05,0.00331297,-0.00233103,-0.000735773,-0.000742711,-0.00183348,-0.00258041,-0.000560717,0.00136917,-0.00194934,0.000164154,0.0738751
MW_IV0156-12557-2,MW,1,-9.89E-19,5.91E-18,0.556209,0.0430324,-0.0271424,-0.0856672,-0.0938099,0.118845,-0.012042,0.0455144,0.0762177,0.0116439,0.000126512,0.00010508,0.0218378,0.024424,-0.00101892,-0.0171563,0.0237005,0.00226963,-0.0118744,0.0302572,0.00690172,0.0163866,0.004413,0.000391049,0.00550508,-7.02E-05,0.00280478,-0.0146474,0.0183242,-0.00765707,-0.0109073,0.00347415,0.0167428,0.00491068,0.00192025,0.0189205,-0.0222453,0.00822907,0.00240521,0.00465873,-0.000758474,-0.00433393,0.00734048,-0.00079742,0.0172489,-0.00246917,-0.00302481,-0.0158639,0.00294102,-0.00233147,-0.000470289,-0.00112245,0.00867711,-0.000951509,-0.000467867,0.00837521,-0.000804444,-0.00213264,0.00248371,-0.0102417,-0.00876055,-0.0022528,-0.0017273,0.00720837,-0.00198032,-0.000324689,-0.0012903,0.00436056,-0.00404996,0.001247,0.00387346,-0.0038217,-0.00459265,-0.00154198,-0.0015168,-0.00367598,-0.00417331,-0.00184279,0.000798903,0.000168945,0.00445721,0.00344658,-0.000380495,0.00229752,9.79E-05,-0.0021217,0.00149221,-0.000933352,0.000112587,-1.42E-05,0.00169969,0.000485887,0.00489019,0.000273204,-0.000688,4.82E-05,-8.3E-05,0.000330588,-0.00171492,-0.00076205,-0.0018752,-0.000780518,0.0012328,-0.00180854,0.000208506,0.000521921,4.69E-05,0.00189969,0.00282322,-0.000169638,-0.00108354,0.00146479,0.000131709,0.000255292,0.000321632,-0.0016874,-0.000270672,0.0691557
MW_IV0158-12558-2,MW,1,7.06E-18,2.34E-18,0.430928,0.0387285,-0.0405031,-0.0504521,-0.08347,0.117694,0.00714482,0.0265009,0.0742886,0.0139049,-0.00630224,-0.0066169,-0.0203397,0.034022,0.00422229,0.00441885,0.0148403,0.00952667,-0.00809414,0.00995468,0.0231531,0.00871138,0.00480796,-0.0133432,0.00362482,0.00480946,-0.00840308,0.00657149,-0.000750903,0.0113854,-0.00564932,0.00996757,0.0085112,0.00565436,0.00995455,0.000173679,0.00129706,8.94E-05,-0.00388597,-0.0137822,0.012608,-0.00302644,-0.00438835,0.014014,0.00155968,0.00371501,-0.000449393,0.00803682,-0.00129507,0.00164339,0.00327851,-0.00195078,0.00308845,0.00579243,-0.00116424,-0.000864508,-0.00758989,-0.000695257,0.00326211,-0.00326496,0.0113016,-0.00199093,-0.00273421,-0.00285369,0.00677097,-0.00231645,-0.00277387,-0.00180928,-0.0109469,0.00411657,0.000341457,0.00964108,0.00300704,-0.000815541,0.000681634,0.00499132,0.00166586,-0.00234548,0.00187328,0.0004388,-0.00365247,0.00168147,-0.00103145,-0.0051908,-0.00146078,0.000912201,0.00109002,-0.000112338,0.00342722,-0.000151607,-0.000611144,0.00400032,0.000264404,0.00032395,0.000404551,-0.00600499,0.00233459,0.0010056,0.00173577,-0.00418243,0.0019382,-0.00204916,0.00040684,-0.000937545,0.00191274,-2.45E-05,-0.00276805,-0.000583039,0.00247241,-0.000422194,-0.00054149,0.00230474,-0.000518561,0.000288762,0.00158557,0.00193395,-0.000274315,0.0738446
MW_IV0162-12560-2,MW,1,-5.75E-19,-2.59E-18,0.45334,0.0258255,-0.0212458,-0.0494428,-0.0957698,0.112659,0.00126712,0.0352022,0.0698973,0.0208494,-0.0148787,-0.0137142,0.00171024,0.0372585,0.00544866,-0.00484818,0.0132702,0.00378175,-0.00824847,0.0185817,0.0133246,0.0169039,0.00454438,-0.00849509,0.00596812,-0.000572575,-0.00594671,0.00223536,0.00873558,0.00855592,-0.00645436,0.00780823,0.00801152,0.00436256,0.0105962,0.0121085,-0.00480866,0.00300797,-0.00239589,-0.0170427,0.0167009,-0.00311363,-0.00636709,-0.00204841,0.0033474,0.00380579,-0.00199342,0.0153464,-0.00831614,0.00121803,0.00409335,0.0102743,0.00496659,0.0037855,0.00502676,-0.00181758,-0.00606223,-0.000741708,0.00182166,-0.00752645,0.00677814,-0.000412168,-0.00201478,-0.00110053,0.0126496,-0.00392148,-0.00189598,-0.00495401,-0.00868025,0.00150519,-0.00160254,0.00374944,0.0022855,0.00238661,-0.00051841,0.00716989,0.000502536,-0.00174192,0.00275827,0.00159656,-0.00512386,-3.43E-05,0.00128513,-0.000751434,-0.00537887,0.000408686,2.43E-05,0.000723511,-0.000498979,0.00226638,0.000460186,0.00311139,0.00174376,-0.000297608,0.000183767,-0.00231682,0.00280575,-0.000850215,0.00104311,-0.00211948,0.000586738,-4.17E-06,0.00156615,-0.00174648,-0.00153478,0.000890569,0.000119922,-0.00314277,0.00468638,-0.000266869,-0.00117796,0.00158498,0.00184022,0.000690646,0.000766851,0.00154413,0.00112635,0.0732889
MW_IV0166-12562-2,MW,1,-1.43E-18,1.68E-18,0.4246,0.059286,-0.0197264,-0.0702344,-0.0902069,0.120253,-0.000487525,0.0349262,0.0783106,0.00963395,-0.00456726,-0.017479,-0.0119134,0.0402372,-0.00114003,0.00116541,0.0151654,0.00464324,-0.00747942,0.0177045,0.0167054,0.0126064,0.00864188,-0.0189399,0.00800896,0.00333086,-0.00805223,0.00827804,0.00412426,0.00848415,-0.00392296,0.0153733,0.00221657,0.00623683,0.00873964,-0.00641586,0.00330234,0.000246113,-0.00301485,-0.00856486,0.0172907,0.00116964,-0.00285374,0.0114691,-0.00910123,0.000510681,-0.00308374,0.00495525,0.00472327,0.00148533,0.00305187,0.00275026,0.00575656,0.0039171,-0.000217102,-0.00627036,-0.00703646,0.000149824,0.00362067,0.0011763,0.0139966,-0.00197254,-0.00309485,-0.00250829,0.00449296,-0.00208497,-0.00137734,-0.00538925,-0.00873727,0.000962767,-0.00233316,0.00774648,0.000730567,-0.000166725,0.00289627,0.00437529,0.00224429,3.12E-06,-0.000154795,0.00262641,-0.00493075,-5E-05,-0.00041709,-0.00859039,-0.00133963,0.00093148,0.00190314,-0.00198954,0.00419012,-0.000903373,-0.00149137,0.00553636,0.00127899,-0.000534881,0.000571974,-0.00238962,0.00350702,0.000256112,0.000987169,-0.00631103,0.000799369,-0.00238798,-0.000197089,-0.000519113,-0.000990189,-0.000587355,-0.00123449,-0.000260058,0.00127148,0.000816977,-0.000525917,0.00193232,0.00152678,-0.000345344,-0.000464276,0.00381612,-0.00184513,0.0733303
MW_IV0167-12563-1,MW,1,-3E-18,-1.41E-17,0.435501,0.0455827,0.00231403,-0.0449421,-0.0935295,0.124605,0.00225537,0.0326225,0.0641801,0.0104758,0.00212048,-0.0253201,-0.0092164,0.0334619,-0.00239986,0.0114391,0.0233553,0.00528605,-0.00543221,0.00256665,0.00367099,0.0142948,0.00592991,-0.0183268,0.00995822,0.00366366,-0.00818734,0.0152963,0.00488034,0.00952678,0.00289478,0.00908323,-0.000905515,0.00700696,0.0089564,-0.00940383,0.00674154,0.0012806,-0.00608786,-0.00960986,0.0106417,0.00234758,-0.00504912,0.00719573,-0.0041658,0.000811398,0.000565334,0.00607997,0.0116122,0.00170194,0.0055651,0.000232388,-0.00140976,0.0020456,-0.00293589,-0.0112112,-0.00198307,-0.00272946,9.25E-05,-0.00192171,0.018702,0.00155995,-0.00310949,-0.00457651,-0.00774961,9.45E-05,-0.00202213,7.02E-05,-0.00414004,0.000620357,-0.000101456,0.0131526,0.0106507,-0.000685891,0.00175563,0.00213084,-0.000458121,-0.000856346,-0.000989275,-0.00140566,-0.00475337,0.000813666,0.000508197,-0.00414818,0.000799456,0.000764761,0.00103116,0.00108637,0.00470348,-0.00293808,9.11E-06,-0.0012898,0.00068902,-0.000428278,0.00138781,-0.00394772,-0.00234188,0.000798456,-0.00109979,-0.000682688,-0.00304008,-0.00179278,-0.00163302,-0.00308186,0.00262085,-0.000115412,-0.000934355,-0.00210556,0.00169808,-0.000533184,-5.16E-05,0.0025201,-0.00082495,-0.000229255,-0.000251153,0.00177707,-0.00197531,0.0733643
MW_IV0169-12564-1,MW,1,-2.23E-18,9.33E-19,0.488571,0.056415,0.000401205,-0.0494651,-0.104759,0.121567,0.00328841,0.0307621,0.0742276,0.0187639,-0.000428022,-0.0204092,-0.00769918,0.0354633,0.00083624,0.00528788,0.0157471,0.00498036,-0.00103786,0.0131588,0.0157113,0.0170164,0.000505172,-0.0289241,0.00812501,-0.00235047,-0.00713509,-0.00260473,0.0138109,0.0107432,0.000515096,0.019612,-0.00284297,0.00393935,0.005221,0.000790839,-0.00179831,0.00497638,0.00230686,-0.0132375,0.0146001,0.0018103,-0.00358372,-0.00513172,-0.00401874,-0.000210525,-0.00332196,0.00180768,0.0105657,-0.000846992,-0.000266775,0.00812228,0.00453773,0.00554385,-0.00185367,-0.000949525,-0.0138802,-0.00131956,0.0029884,0.00533008,0.0118536,-0.000228303,0.00232564,-0.00100138,0.00745016,-0.000266312,-0.000118549,-0.0128409,-0.00942757,0.00102978,-0.00250738,-0.00395282,0.00145083,0.000266004,-0.000359582,-0.000808631,0.00429122,-0.00181557,0.000179299,0.00970772,0.00147939,-0.00025053,-0.00129365,0.00121265,-0.00236176,0.000600907,0.00144327,-0.00203351,-0.000399805,0.000406142,-0.00222886,0.00814681,-0.00401003,-0.00196323,-0.00155478,-6.32E-05,0.00357282,0.00215357,0.00191427,-0.000454072,0.00498306,-0.000226283,0.000345495,0.00285099,-0.00253754,-0.00178317,0.000141707,0.00152079,-0.00307395,-0.00065474,-0.000580549,-0.00125158,-0.000808621,0.00019578,0.00171516,-0.00184821,0.00190623,0.0719458
MW_IV0186-12572-2,MW,1,1.33E-17,-8.46E-18,0.4794,0.0201901,-0.00799528,-0.0620743,-0.0765903,0.123981,-0.00904594,0.0370583,0.0660848,0.0115587,-0.00427836,-0.0246689,0.00364244,0.0340451,-0.00381487,-0.000751798,0.020282,0.00453135,-0.00974467,0.0283996,0.00667667,0.0168004,0.00837916,-0.0184877,0.00814274,0.000554265,-0.00590875,-0.00749741,0.0124147,0.00740984,-0.0103147,0.0198345,0.00282474,0.0035219,0.00476562,0.0140047,-0.00841413,0.003465,0.00614625,-0.0039106,0.013153,-0.00128516,1.47E-05,-0.00788448,0.000430288,0.00177772,-0.00512881,-0.00830781,0.00083974,-0.00279678,-0.00214048,0.00737917,0.0120065,0.000516423,-0.000577238,0.00753824,-0.0094549,0.0026621,-0.00252535,-0.0017844,-0.0107782,0.0015995,0.00389192,0.0122688,0.00780894,0.00107191,0.00154744,-3.15E-05,0.00328017,-0.000336544,0.000674291,-0.00531462,-0.00339936,0.00154596,-0.00155287,-0.00374046,-0.00200764,0.000651521,0.00258402,-0.00144413,0.00796489,-0.0010764,-0.000458779,0.00269726,0.00471612,-0.00311181,0.000752425,-0.00303139,0.00380888,0.00107511,0.000811356,-0.00191541,0.000824681,-0.000992837,-0.000285221,-0.000399909,-0.00500593,-0.000398389,-0.00120407,0.000946892,0.000278568,0.000145687,0.00022424,-0.000780222,0.000653612,6.46E-05,0.000945533,0.00050231,0.000415,-0.00037658,0.000573203,0.00249112,-0.00237744,-0.000937847,-0.000721316,0.00124307,-0.00169707,0.0721283
MW_IV0385-13045-1,MW,1,-1.18E-17,2.46E-18,0.40991,0.0222839,-0.0225579,-0.043543,-0.0890975,0.10975,0.00449683,0.0248282,0.0864896,0.00764771,-0.00712868,-0.0148935,-0.0120947,0.0402091,0.00213735,0.00442417,0.0127773,0.0132004,-0.00368473,0.0139738,0.0071356,0.00810562,0.00469312,-0.0134491,0.00676485,0.00667364,-0.0105178,0.0150996,0.00689721,0.00717707,0.00192877,0.00483274,0.00554791,-0.000499074,0.00532451,-0.0127031,0.0124412,0.000476043,-0.00947618,-0.00183101,0.00537704,0.0023642,-0.0014233,0.0195775,-0.00922415,0.00366955,0.00344228,0.00339426,0.00132569,0.000607613,0.00344883,-0.00351547,0.00359266,0.00436596,-0.00123928,-0.00257835,-0.00193249,-0.0013185,0.00148634,-0.0029369,0.010698,-0.000927863,-0.00244262,0.00263324,0.000182058,0.000486474,-7.53E-05,0.00122835,-0.00655964,-0.000331544,-0.00117537,0.00328476,0.00706001,-0.00190006,0.000858036,0.00242111,-0.00462284,0.00264009,-0.000624134,0.00194301,-0.00688113,0.00212255,0.00135161,0.00202905,0.00270243,0.000103499,0.00319186,0.00344875,0.00397342,-0.000268817,0.000573323,-0.000345999,0.000362997,0.000972453,-0.000638441,-0.00746674,0.00084696,0.000213023,-1.11E-05,-0.00449332,0.00135428,-0.000423544,-0.0008587,-8.74E-05,0.00173618,-0.000255337,0.00155813,0.000294088,0.00281011,0.000114167,0.00178909,0.00214802,0.000893842,-0.00104579,-0.000931348,-0.000282581,0.000192302,0.0745009
MW_IV0387-13046-1,MW,1,-1.01E-18,-1.12E-19,0.430691,0.0474426,-0.0317155,-0.0355023,-0.0942259,0.111002,-0.00234756,0.0169884,0.0675427,0.00993058,-0.0127833,-0.0125695,-0.0122137,0.0359341,-0.000343663,0.00669281,0.0156243,0.00430056,-0.00453556,0.01516,0.0146593,0.0137604,-0.00208166,-0.0209911,-0.000235053,0.00412962,-0.00936812,0.0167165,0.00839805,0.0120955,0.00290232,0.0147688,-0.00312938,-0.0023754,0.001469,-0.0117799,0.0108887,0.00522732,-0.00468099,-0.0046109,0.0062873,0.00174172,-0.00346642,0.0122886,-0.0082793,0.00279745,0.000379192,0.00810965,0.0078554,0.00044524,0.000732941,0.00320286,-0.00119355,0.00387925,-0.000268938,-0.00536057,0.000971262,-0.00357062,0.000701515,-0.00309296,0.0138317,0.0026533,-0.00205996,-0.00105226,-0.00442623,0.000391926,-0.000149381,0.00393078,-0.00500417,-0.00080715,5.24E-05,0.00321156,0.00694038,-0.00232445,-0.000196298,0.00219835,-0.0033029,0.00199858,-0.000815739,0.0039759,-0.0052258,0.000266868,0.000299714,-0.00272896,-0.00233476,0.000632632,0.000760938,0.00265123,0.00254781,0.000259345,-0.000270183,0.00111268,0.0020728,5.26E-05,0.00176083,-0.00598626,0.00295573,0.000769857,-0.000297184,0.00226361,-0.000110315,-2.55E-05,-0.00110027,0.000558825,0.00152331,0.000890689,0.0019049,-0.00334156,0.00314305,-0.000443757,0.000753296,0.000828615,0.000739815,-0.00111482,-0.000177803,0.00150503,0.000743157,0.0737257
