,Taxon,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,Size
GMS_12265_AS4,GMS,1,-7.04E-18,1.84E-18,0.697626,-0.00157429,-0.0381418,-0.0845749,-0.0537915,0.0694105,-0.0230618,-0.0335085,0.00869168,0.0139571,-0.0260184,0.035064,0.0055868,0.0262315,-0.0144334,-0.00421682,0.016213,0.00558129,-0.000413215,-0.00691145,0.00247903,-0.00199324,-0.0146532,0.00705815,0.0187421,-0.000621097,-0.00499825,0.00535233,-0.00878042,-0.00302952,-0.00648929,0.00487555,-0.00676544,0.00650816,-0.00296034,-0.00287736,0.00430688,0.0016981,-0.0030772,0.00857468,0.00711853,0.000979688,-0.000258207,0.00486242,0.00423677,-0.00393977,0.00228146,0.00215073,-0.00296568,-0.00286823,0.000148906,-0.00142524,-0.000773711,-0.00284842,0.000439771,-0.00404731,-0.00405682,-0.00197663,-0.000599987,0.000744781,-0.00265017,0.0013735,-0.00170903,-0.00225469,-0.0013902,0.000550091,-0.000915408,0.00182232,-0.000708748,5.41E-05,-0.00151161,0.00331193,0.00177929,-6.14E-05,0.000546849,0.00250324,-0.00191485,-0.000271002,0.000439256,0.000844091,-0.00323357,0.000588491,-0.000141677,-0.00258802,-0.00179532,0.00124121,-0.000102605,-0.000115619,-0.000555455,0.00117123,-0.000484198,0.000252309,0.000353421,0.00159145,-5.82E-05,0.000160718,0.00107254,0.00114726,0.000573709,0.00130023,0.00201654,0.000308917,0.000183482,0.000354139,0.00161583,0.000358903,0.00141286,3.87E-05,0.00112532,3.92E-05,0.000241026,-0.00056804,0.00107249,-0.000681064,1.58E-05,0.000134466,0.00208489,0.0663793
GMS_12267,GMS,1,-3.71E-17,7.67E-19,0.739973,-0.00280527,-0.0274225,-0.0661145,-0.0216156,0.0414721,-0.0441851,-0.0649879,0.0234373,-0.00358801,-0.0238585,0.032595,0.00449609,0.0144924,-0.039589,0.0156523,0.0082706,-0.00142206,0.00470732,-0.0162904,-0.00297879,0.00135531,-0.0101973,0.0159122,0.0159016,-0.00813076,-0.00378286,-0.000356469,0.0047619,-0.00795708,0.00191821,0.00450002,-0.00957648,-0.00789793,-0.00151504,-0.00149482,-0.00443258,-0.00242816,-0.00401112,-0.00774657,-0.00255996,-0.00288683,-0.00191607,0.00421505,-0.000865448,0.00107307,-0.00346263,0.00518768,-0.00333504,-0.000781495,-0.00129024,0.000961479,-0.00464172,0.00408031,0.00187753,0.000925332,0.000242048,0.000435783,0.000990873,-0.0014033,-0.000481512,0.00170349,0.00255801,-2.25E-05,0.0011666,0.00143036,0.00109329,-0.00279291,0.00149243,-0.000249357,0.000707025,-0.0026994,-2.89E-05,-0.000650978,0.000154094,0.000640561,0.00359,0.000785698,9.15E-05,0.00060244,0.000252633,-0.00158035,-6.11E-05,0.00086446,-0.00134554,0.0011537,0.000150855,-0.000847057,0.000587933,-2.05E-05,8.2E-05,-0.00162755,-0.000930585,0.000221077,0.00125815,0.00162854,0.0021197,0.000215988,0.000318063,0.000872184,0.00140144,-0.00130679,0.00136547,0.000308619,0.000144974,-0.000580812,0.00125818,-0.000159758,0.000453124,-0.00151243,0.000357751,-0.00172018,3.57E-05,-0.000455064,0.00120642,0.000225459,-0.000468883,0.0651417
GMS_12268,GMS,1,-8.94E-18,-5.71E-18,0.732129,-0.0295262,-0.0478707,-0.061597,-0.0407672,0.0370513,-0.0364756,-0.0605494,0.0352981,0.00365395,-0.037264,0.0243395,-0.00588645,0.00116017,-0.0258171,0.0161393,0.0160002,0.00745858,-0.00660892,-0.000667314,-0.000269543,-0.00794005,-0.00344259,0.0110809,0.00650853,-0.00450439,-0.00163683,0.00138965,0.0027539,-0.0114715,0.00279889,0.000557502,-0.009893,-0.00564424,-0.00155134,-0.00613433,-0.00192274,-0.00456829,-0.00137594,-0.00611582,-0.0038005,-0.00399513,-0.00412446,0.0034909,-0.00129341,-0.000639196,-0.00165068,0.00122743,-0.00506335,0.000335767,-0.00162314,-0.00158258,-0.00576496,0.00300026,-0.000486223,-0.00328068,0.000981622,0.00102167,0.000291428,-0.000422767,0.0024733,0.00175469,0.000866336,0.00291284,0.00233907,0.00115443,0.00135614,0.000538688,0.00156242,-0.000395275,0.000674504,0.000742098,0.00156089,-0.000555773,0.000734582,0.00156575,0.00153042,-0.00113597,0.000479513,-0.00125936,-5.87E-05,0.000527894,0.000846049,-0.000446327,-0.000956651,-0.000241654,-0.000461162,-0.000952916,0.00152097,0.000907912,0.000524838,-0.00117016,0.00129859,0.000813054,0.000594584,0.00143992,0.000772295,0.000935242,0.00082593,0.000989939,0.000888039,0.00118222,0.000821634,0.00149461,-0.000925596,0.000863316,0.00128839,-0.00015674,-0.000568028,0.000729288,0.00173015,-0.000225936,-0.000422753,-1.09E-05,0.0007722,0.00119298,0.00204212,0.065178
GMS_12269_AS4,GMS,1,1.86E-17,-1.52E-17,0.709516,0.00902616,-0.0153008,-0.0936307,-0.0442583,0.0590858,-0.0427118,-0.0448998,0.0128155,0.0170834,-0.0267732,0.028492,0.00249108,0.0144624,-0.0272094,0.00106086,0.0160361,0.0108272,0.0011267,-0.0103085,0.000310967,-0.00423716,-0.0144157,0.00787608,0.0197268,0.00118939,-0.00658805,0.00505446,-0.000219993,-0.00874951,-0.00607992,0.0101044,-0.0112525,0.0022133,-0.00577802,-0.00496767,-0.00356067,0.00157882,-0.00362329,0.00260835,-0.000666249,0.000627925,-0.00525194,0.00837136,0.00636833,0.00226559,0.00126229,0.00553351,-0.00530135,-0.00214084,0.00100948,0.00088116,-0.0015757,0.000919005,0.00343649,-0.00274256,0.00173895,-0.0037647,0.00126738,-0.00125536,-0.000904832,-0.00107624,0.00116724,-0.00326962,-0.000882888,-0.0023706,-0.000815315,-0.00302354,-0.00336263,-1.13E-05,-0.00197059,-0.000733229,0.00113495,-0.00125817,-0.00124133,0.00129396,0.000371054,-0.000251547,0.000190722,0.00371616,-0.0018895,0.000733092,0.000107551,-0.00116879,-0.00299726,-0.00050629,-0.000315988,-0.00180627,-0.000428105,0.000129718,0.000181297,-0.000786553,0.000950253,-0.00017157,-0.000684429,-0.00038731,-0.00088922,-0.000348302,-0.00161978,-0.000379999,0.000775472,-4.14E-05,-0.000831553,0.00140866,0.000658842,0.00128519,-0.00147179,0.00152881,-0.00124624,0.00150395,-0.000340585,0.0014423,-0.000672374,0.00126576,0.000491493,0.00251312,-0.000496314,0.0660149
GMS_12270_AS4,GMS,1,3.82E-18,-1.2E-18,0.68553,-0.00385401,-0.0173064,-0.071607,-0.060704,0.0623426,-0.0345957,-0.0709973,0.0398663,0.013878,-0.0332032,0.0262293,-0.00766284,0.00668203,-0.022907,0.022574,0.0175277,0.0128119,-0.00292053,-0.0183906,0.00194721,-0.000769911,-0.00622485,0.00564993,0.0103026,-0.000447436,-0.011112,0.0073357,0.0131798,-0.00658242,-0.00367938,0.00384021,-0.0138322,-0.000712118,-0.00500706,0.00367389,-0.00498146,0.00209955,-0.00412758,-0.000882424,0.00108569,-0.000626222,-0.00330028,0.00841204,-0.00119104,0.000582716,0.000724823,0.00679116,-0.000123752,0.000655953,0.00285379,-0.00104216,-0.00426286,0.000489479,0.00170044,-0.0022088,-0.00109411,-0.0018925,0.00177336,-0.00249101,0.00380192,-0.00195559,0.000874179,-0.00133293,9.97E-05,-0.00172564,0.000194781,-0.000363124,-0.00190893,-0.000540861,-0.00122243,-0.0019589,-0.000938885,-0.00011668,-0.00146673,-0.000763711,-0.00156007,2.57E-06,-0.00059077,0.00161009,-0.00109317,0.000531933,0.000180669,0.000297017,-0.000892048,0.0010886,-0.00016072,-0.000847939,-0.00156407,-0.000214588,-0.000311543,-0.00108501,0.000764428,-0.000274582,-0.000180913,-0.000688688,0.0010646,-0.00024787,-0.000314579,0.00116941,-0.000393876,0.000350849,-0.000959956,0.000360406,0.000301327,0.00056224,-0.00118593,0.000183844,-0.000505753,0.000516732,-0.00140499,0.00172209,-0.00053039,0.00126966,-6.08E-05,0.00160814,-0.000748663,0.0665459
GMS_12271,GMS,1,-2.61E-17,-9.39E-18,0.727878,-0.00423737,-0.0247825,-0.0741987,-0.0137396,0.0430855,-0.0418542,-0.0570248,0.0110218,0.00336991,-0.031849,0.0145421,-0.0055196,0.00877693,-0.0315759,0.0155149,0.0230892,0.0119311,-0.00874703,-0.00291719,-0.00787877,-0.00505286,-0.0102013,0.0103575,0.00733222,0.00289113,-0.00474824,0.00238728,0.0062972,-0.00893626,-0.000482876,0.00982404,-0.00839539,-0.00194926,-0.00070617,-0.00201489,-0.000908892,-0.00358473,0.00153272,-0.0067127,-0.00677436,-0.00287006,-0.00443367,0.00150287,0.0034223,-0.00246949,-0.00237884,0.00121293,-0.000690441,-0.00234528,-0.00177992,0.0038072,-0.00692129,2.41E-05,-0.000894057,-0.000296579,-0.00155365,0.00193507,0.000226294,-0.0028391,-0.00340968,0.000950759,0.000483514,0.000940148,0.00202698,0.0024047,0.000542854,-0.000553905,0.00212518,6.9E-05,0.000856167,-0.000654164,0.000760657,0.000932824,0.00138533,9.79E-05,0.00248436,-0.00176334,0.000438061,-0.00039006,0.000607637,-0.000695639,0.00122185,-0.000120416,-0.000586283,-0.00126139,0.00063084,-0.00224106,-0.000876319,-0.000530338,0.000331382,-0.0017534,-0.000773418,-0.00077628,-0.000465767,-0.00169851,0.00204401,-0.000476782,-0.000865225,-0.00087233,0.0019191,-0.00130784,0.00010294,0.00167386,0.000286003,0.000263986,0.000559911,0.00116917,-0.000675245,-0.000411404,0.000785657,-0.000182462,-0.000532597,-8.1E-05,0.000518293,-0.000811679,0.000699249,0.0655097
GMS_12272_AS4,GMS,1,1.45E-17,-9.71E-19,0.731332,-0.0100244,-0.0361435,-0.0710959,-0.0300265,0.0472866,-0.0418699,-0.0637038,0.0140512,0.000583442,-0.0334155,0.0284188,-0.00677865,0.0117643,-0.0317746,0.0134866,0.024999,0.0111671,-0.00466227,-0.00147674,-0.0096132,-0.00458331,-0.00952718,0.00740478,0.0115941,0.000740608,-0.00336444,0.00465379,0.0050558,-0.00928449,-0.000887027,0.0067153,-0.0132746,-0.00217881,-0.00270907,-0.00716566,-0.000140212,-0.00372507,-0.00241072,-0.00136955,-0.00603523,-0.0022876,-0.00643068,0.00327372,-0.000587337,-0.00168613,-0.00082449,0.0014772,-0.00389109,0.00167323,-0.00228049,0.00211015,-0.00611745,0.00147656,-2.5E-05,-0.0028911,0.00141624,0.00250467,0.000595746,0.000467636,0.000166659,0.000899239,0.00184681,0.000489633,0.00242169,-5.15E-05,0.00220044,-0.00042392,0.00300297,-0.000871659,0.000942136,-0.000390724,0.000147772,-0.00247808,6.93E-06,-0.0020158,0.00231637,-0.0021038,0.000283341,0.000394054,-0.00159786,-0.00101905,-0.00023251,-0.000868954,-0.00203322,-0.00058688,-0.000179645,-0.00226858,-0.000111499,0.000224782,-0.000508963,-0.000722867,-0.00042105,-0.00152233,-0.000129062,-0.00095234,0.00216745,0.000825244,0.000639244,0.000885603,-0.000248067,-0.000685803,-0.000217516,-0.000330765,-0.000539517,-0.000220812,0.000868793,0.000433115,0.00091811,-0.000813954,0.000993868,0.00106892,-0.00106138,-0.000212647,0.000789936,-0.00190502,0.000179613,0.0654431
GMS_12276_AS4,GMS,1,-1.18E-17,2.78E-17,0.731906,0.0146572,-0.0140901,-0.0728193,-0.0478913,0.0786656,-0.0411998,-0.0467922,0.0020705,0.0159882,-0.0201323,0.0396783,0.0135877,0.0263691,-0.0203667,0.00872052,0.017707,0.00804997,0.00652408,-0.00852435,-0.00221486,-2.88E-05,-0.0123423,0.00780485,0.0206082,0.00331259,-0.00433341,0.00632251,-0.00579664,-0.00552973,-0.00687323,0.00745136,-0.0106258,0.00884579,0.00116698,-0.00155038,-0.00203464,0.00165885,-0.00463198,0.00297089,0.000337314,0.00271808,0.000758141,0.00461891,0.0126231,-0.000507369,0.000728931,0.00630707,-0.0032052,-0.000371746,0.00213392,-0.00117099,-0.0034541,-0.00151917,-0.000679507,-0.00614794,0.000114489,-0.00252266,1.22E-06,0.000385259,3.36E-05,0.000118678,-0.00284179,-0.0023568,-0.00308109,0.000687747,-0.000875357,-0.00241072,-0.00270592,0.00275832,-0.00260973,0.00205037,0.00179317,0.0010243,-0.00010595,0.00275015,0.00137975,-0.00102202,-0.000140618,0.00384326,0.000875299,-0.000802729,0.00160144,0.00179927,0.00067811,0.0012766,-0.000928399,-0.000770635,-0.00383223,0.000219822,-0.000460182,-0.000665671,-0.000278034,0.000792523,-0.000882869,0.000650574,-6.89E-05,0.000887575,0.000545022,0.00077149,0.000316131,0.000823779,-0.000280485,0.00039116,0.000465802,0.00047567,0.00101082,0.00163423,-0.000725623,0.000803246,-0.000164803,0.000951764,-0.000227498,0.000547812,0.000846946,-0.00168168,0.000888814,0.0652536
GMS_12277,GMS,1,2.3E-17,-1.27E-17,0.741068,0.0233899,-0.038107,-0.0544056,0.00782641,0.0216723,-0.052097,-0.0582124,0.0128867,0.0213318,-0.0174903,0.0228296,-0.00464359,-0.00721322,-0.0402017,0.0186883,0.00498497,0.0175519,-0.00107694,-0.00768884,0.00568165,-0.00923594,-0.0111941,0.00949111,-0.00243188,0.00360598,-0.000282553,0.007736,0.01256,-0.00881439,-0.00542006,0.000168447,-0.0145186,-0.00202679,0.00360004,0.0023307,0.00067249,-0.00372456,-0.00692913,-0.00969378,-0.00699956,-0.00295161,0.00101178,0.00356157,0.000407336,-0.00107141,-0.00726543,0.000658988,-0.0019057,-0.000382857,0.00210838,0.000265654,-0.00546469,0.00143575,-0.00449872,-0.00215068,-0.00222033,0.00116374,0.00198348,0.00079415,0.00387882,0.00239096,-0.000769812,0.00154597,-0.00110879,0.000348036,0.00161905,0.0016175,0.00311028,-0.000536967,0.00125194,-0.00249289,0.00114892,-0.000132829,0.000145589,0.00233923,0.00270761,-0.00250242,0.00149325,-0.00119108,-0.000173113,0.000649066,0.000742731,0.00214461,-0.00130301,-0.00118471,-0.000298674,-0.00310365,-0.00149488,0.00107062,0.00185453,-0.000994149,0.000891849,-0.00137984,-0.000888729,-0.00109636,0.000205189,0.00133472,0.00136084,0.000729224,0.00236681,-2.58E-05,0.000136686,-0.000800142,-0.00149535,0.000157375,0.00187599,0.00173955,0.00194073,-0.000661483,0.00116313,-0.00060494,0.00131395,0.000971321,0.000774112,-0.00101633,0.000611384,0.0649271
GMS_12278,GMS,1,-3.48E-18,1.76E-17,0.658941,0.00810158,-0.0437023,-0.0631812,-0.029019,0.0653369,-0.0173744,-0.0648545,0.03714,0.00727545,-0.0283088,0.032943,-0.0201916,0.0127969,-0.0196222,0.0133265,0.0227428,0.0123096,-0.00466404,-0.015898,0.00411495,-0.00396393,-0.00671601,0.0141794,0.0080898,0.00221249,-0.00728985,0.00582609,0.00655842,-0.00392063,-0.00263841,-0.000569209,-0.0123016,0.00207887,-0.00550233,0.00385018,0.00111708,-0.000697716,-0.00249813,6.59E-05,0.00195952,-0.000773985,-0.000695295,0.00625845,-0.00381189,-0.000213544,0.000449995,0.00236505,-0.00153323,0.000170128,0.000614148,-0.00381054,-0.00136526,-0.000128606,1.42E-05,0.000755422,-0.00070531,-0.000445241,0.000397882,9.56E-05,0.0011713,-0.000135563,-0.000142749,-0.00168926,-0.0013346,0.000440247,-0.000735352,0.000254515,-0.000615193,-0.000111103,-0.000355803,-0.000128859,0.000878513,0.000430132,-0.00054645,0.00105141,-0.0016332,0.000767486,-0.000272962,0.00177898,-0.00105637,0.000834204,-0.000380647,-0.00102333,-0.00031303,5.5E-05,0.000378411,0.000307012,-0.000274063,0.000743408,0.000301308,0.000330806,0.00124713,0.000273019,0.000406348,-0.00133926,0.000428318,0.000126861,-0.000300067,8.46E-05,0.000614884,-0.00082713,0.000264275,-0.000182202,0.00138227,-0.00049517,-0.000423046,-0.000822212,-5.03E-05,-0.000571095,-0.000567972,0.000457394,-4.24E-05,5.59E-05,-0.000582026,0.00054113,-0.00104664,0.0673459
GMS_12955,GMS,1,1.57E-17,-1.92E-17,0.70786,0.00342777,-0.0524758,-0.0631054,-0.0733113,0.0671665,-0.0184689,-0.0215613,-0.00229218,0.0208785,-0.0266643,0.0305873,0.00953781,0.0248719,-0.0136775,-0.0120027,0.0134458,0.00302098,-0.00246268,0.00341063,0.00385086,0.0024327,-0.0182873,0.00159121,0.0078209,0.00222748,-0.000645457,0.00733663,-0.00714946,0.00462998,-0.0105226,0.00582101,4.48E-05,0.00442292,0.000778727,-0.00192071,0.00437079,2.72E-05,-0.00318544,0.0072216,0.00701579,-0.00222925,-0.000224052,-0.00019218,-0.00169478,-0.00363933,-0.000970603,0.000367051,-0.00349699,-0.000749789,-0.00255741,-0.00264085,-0.00298397,-0.00128524,-0.00150098,0.00218064,-0.00480037,0.0011292,-0.0029662,-5.35E-05,-0.000755882,-9.87E-05,-0.00105811,0.00146612,0.000217433,0.00035007,-0.00180387,0.0040782,0.000797471,-0.000497431,-0.00020103,0.00220073,-0.00215817,0.000570707,0.000530924,0.000705018,-0.00169574,0.00123015,0.000519122,-0.00269348,-0.00140709,0.000210674,0.000783446,-0.00106993,0.00146625,0.00122418,0.00084554,0.000178347,0.00129705,-0.000531183,0.000157522,-0.00101285,0.000435877,-0.000207804,0.000385066,-0.00114691,0.00269756,-0.00124278,-0.000627416,-6.48E-05,0.00106531,-0.000673937,-0.000147838,-0.000322738,-0.000178311,-0.00043484,-0.000399053,-0.000335658,-0.00108394,-0.00099432,-7.22E-05,0.000597339,-0.000347024,-0.000287969,-0.000521186,-5.25E-06,-0.00107911,0.0660044
GMS_12956,GMS,1,-4.03E-18,-7.82E-18,0.716125,0.0041611,-0.0300438,-0.0738646,-0.0373049,0.0521791,-0.0425726,-0.0570688,0.00650471,0.0154704,-0.0267307,0.0293934,-0.0035922,0.0163817,-0.0308846,0.0077703,0.023239,0.0149733,-0.000267165,-0.00397211,-0.00222266,-0.00547706,-0.0122973,0.00653065,0.0144913,0.00432182,-0.00118047,-0.000200995,0.00160154,-0.0113882,-0.00704683,0.00960527,-0.00704743,0.00151557,-0.00171269,-0.00114405,-0.00324933,-0.00142984,-0.00524958,-0.001544,-0.00545917,-0.000188773,-0.00379923,0.00822742,0.00642761,0.00141648,-0.00247843,0.00409907,-0.00378716,-0.000418814,0.00126995,0.00289693,-0.00467987,0.00161469,0.00234473,-0.00243012,0.00178028,-0.00144404,0.00242466,-0.000713753,0.00108752,-0.000431871,0.00254737,-0.000796298,0.000276488,-0.00345311,-0.000666203,-0.00497936,-0.000618351,-0.000158649,-0.000332784,0.00105986,-0.000371589,-0.00146535,-0.0023014,0.000128016,-0.0017658,0.000640717,-7.94E-06,0.00205293,-0.00156192,0.000140913,-0.000502677,0.000798946,-0.00172807,0.000522052,0.000960314,-0.00222194,-0.00171406,0.00119355,-0.000655913,-0.00234527,0.000288956,-0.000506932,-0.00057881,-0.00115935,0.00311339,9.44E-05,-2.24E-05,0.00285245,0.000276982,-0.000125509,-0.00187855,-0.000286643,-0.000897684,0.000240645,0.000101429,0.000144532,-0.000655457,0.000556014,-0.0022184,0.00147178,-0.00118451,0.000186471,-0.000357144,0.000142964,0.000534643,0.0658414
GMS_12957,GMS,1,4.63E-18,1.03E-17,0.707758,-0.00316625,-0.0320148,-0.088487,-0.0351391,0.059386,-0.041165,-0.0565299,0.0170024,0.0106638,-0.0302873,0.0365993,-0.00254165,0.0124457,-0.0269131,0.00952813,0.0198532,0.0118143,0.00100727,-0.00135853,-0.0027599,-0.00462129,-0.0104455,0.00671626,0.0122306,0.0018422,-0.00418541,0.00480211,0.000556492,-0.00980487,-0.006624,0.00576173,-0.00882149,0.00160798,-0.00222914,-0.00477154,-0.00574286,-0.00221018,-0.00539209,-0.000650225,-0.00329702,0.00252364,-0.00515601,0.00626427,0.00354711,0.000550084,-0.00116047,0.00411745,-0.0062355,0.0016722,0.0011978,0.00165092,-0.0040434,0.00168226,0.00308897,-0.00337045,0.00180262,-0.000873924,0.00107411,-0.00115755,0.00287066,-0.00127796,0.00140992,-0.00132971,0.00246472,-0.00182071,-0.000651281,-0.00248069,-0.00091657,-8.04E-05,-0.000581923,-0.00040051,-0.000137619,-0.00198314,-0.00197923,-0.000360106,0.000416634,-0.000855511,-0.000178493,0.00121314,-0.00167267,-0.00118358,2.62E-05,-0.000530909,-0.00364234,0.000419725,-0.000489222,-0.00342987,-0.0023184,-0.00109504,-0.00132436,-0.00192919,0.00186993,-0.0009517,0.000134153,0.000782773,0.00169639,-0.000870114,-0.000157103,0.00109649,-0.00139513,-0.00112108,-0.00128664,-0.00106307,0.000989172,-0.00133317,-4.31E-05,0.000380042,2.16E-05,-0.000783402,-0.00195187,-8.46E-05,-0.00143278,-0.000211541,0.000140022,-0.000744952,-0.000234641,0.065981
GMS_12959,GMS,1,-9.95E-18,-1.94E-18,0.711327,0.010305,-0.0311477,-0.0772367,-0.0371683,0.060256,-0.0349684,-0.0463829,0.0140631,0.0143559,-0.027186,0.0400997,0.00256921,0.0156757,-0.0220086,0.00641776,0.0214938,0.00920798,0.00164624,-0.000777849,-0.0035451,-0.00295527,-0.0103548,0.00873267,0.0144029,0.00287302,-0.00673618,0.00413274,-0.00179854,-0.0074862,-0.00401396,0.00922665,-0.0112334,0.00575477,-0.00451772,-0.00317753,-0.00281366,0.00232838,-0.00164334,0.000409929,-0.00289114,0.00215982,-0.00580791,0.00665575,0.00944575,0.00193055,0.00319897,0.00406061,-0.0024438,-0.000257472,0.000281761,0.000528768,-0.00285205,0.0018914,0.00417715,-0.0054149,0.00286429,-0.00300465,-0.00115652,-0.0029184,0.000842714,-0.00213548,0.00175778,-0.00154948,0.0024176,-0.00164624,-0.00167996,-0.00298444,-0.00278225,-8.11E-05,-0.00164608,3.89E-05,0.000793926,-0.00147988,-0.00228172,0.00198675,0.00125719,0.000216191,0.000141253,0.00258839,-0.00302943,-0.00152669,0.000598164,0.000680028,-0.00156193,0.000718653,-0.000481753,-0.00189097,-0.00180318,-0.00205706,-0.000474758,-0.00118978,-0.00044826,-0.000700972,-0.000156209,-0.000136083,-0.000865781,9.77E-05,-0.00188766,-0.00161656,-0.00147724,0.000829807,-0.00196508,-0.000797163,-0.000248745,0.000795782,-0.00145706,0.00131205,-0.000335566,0.0010564,0.000445537,0.00287731,-0.000777812,0.00186956,-0.00041194,-0.000995175,4.86E-05,0.0660774
GMS_12960,GMS,1,4.38E-18,-5.51E-18,0.729409,-0.00747691,-0.0307997,-0.0543234,-0.0165433,0.0432376,-0.0368559,-0.0739655,0.0331111,0.00678592,-0.0332894,0.0199885,-0.017881,0.00453432,-0.0308626,0.0221543,0.016053,0.0117998,-0.00909225,-0.0140241,-0.00323336,-0.00316584,-0.00651417,0.0132787,0.00481433,0.000920207,-0.00715013,0.00756533,0.0109837,-0.00776124,-0.00183284,0.00330805,-0.0124032,-0.00188334,-0.00236577,0.00162813,-0.00428055,-0.00228486,-0.00110702,-0.00864945,-0.00057754,-0.00270804,-0.00291812,0.00444286,-0.00105817,-0.0019021,-0.00215679,0.00512347,-0.000286602,-0.001025,-0.00203352,-0.00295339,-0.00744521,0.0013428,-0.00166192,-0.000237244,-0.00310031,0.00133664,-2.23E-05,-0.00112464,0.00252468,0.00317821,0.00122791,0.000774691,-0.000973397,0.00119838,0.00152928,0.00134249,0.00269053,0.000353941,0.00130685,-0.00214619,0.00321854,-0.00198829,0.000553947,0.000926006,0.00161383,-0.00200261,0.00033089,0.000640008,0.00206356,7.51E-05,0.000751094,-0.000335599,-0.0033682,-0.000947821,-0.000198859,-0.000908497,-0.00215792,-0.000319798,0.000514706,-0.00250778,0.00138229,-0.000897602,0.000839975,-0.00108686,0.00149871,-0.00056721,-0.000595787,-0.00130289,0.00168629,-0.00131186,0.00104078,0.00105154,0.000868454,0.000157877,-0.000465372,0.000681247,-0.00164911,-0.000389465,0.00132432,-0.000615658,-0.000255947,-0.00118026,0.000637835,0.000666243,0.0032341,0.0653143
GMS_12961,GMS,1,-5.98E-18,-2.01E-18,0.712451,-0.0158962,-0.0224274,-0.0714474,-0.0401463,0.0635825,-0.0425392,-0.0664314,0.023931,0.00015302,-0.0349985,0.0184531,-0.00571149,0.0161619,-0.0246267,0.0198962,0.022196,0.00773386,-0.00870162,-0.0133235,-0.0100453,-0.00230128,-0.00566819,0.00606753,0.013594,8.69E-05,-0.00854265,0.00488705,0.0113814,-0.00951213,-0.00153568,0.00438792,-0.0107863,-0.00406243,-0.00362467,0.00124954,-0.00212389,-0.00320021,-0.00337851,-0.00592599,-0.00258507,-0.00179643,-0.0042068,0.00832789,-0.00167862,0.000506865,-0.00482811,0.0041643,-0.00130482,-0.000180782,0.0014832,0.00219822,-0.00668452,0.00151315,0.000821192,0.00194267,-0.00211074,0.000451694,0.00360224,-0.00518937,0.0012049,-0.000876433,0.00224674,-0.00186007,0.00293204,-0.000444077,0.00203465,-0.000693563,0.00168766,-0.0023895,0.000287582,-0.00344811,-0.000476496,-0.000942459,0.00044865,-0.000750173,0.000877251,-0.00168982,-0.000419346,0.000342757,0.000899732,-0.000843846,3.9E-05,-5.11E-05,-0.0020723,-0.000387237,0.000520693,-0.000597971,-0.00174292,0.000764563,0.000311229,-0.00244096,0.00124785,0.000416364,6.57E-05,0.00108038,0.000401307,-0.00109729,-0.000317506,0.0012775,0.00195545,0.000399608,0.00129032,0.00104542,-0.000904108,-0.000972913,-0.000483001,0.0007144,-0.0019822,-0.00103385,-0.00118647,-0.00135835,0.00104985,-0.000988001,-0.000787948,-0.000584954,-0.000923766,0.0658959
GMS_12964,GMS,1,-4.03E-19,-1.32E-17,0.734841,-0.00749319,-0.00999035,-0.104735,-0.0447325,0.0545425,-0.0297257,-0.0494149,0.0215832,0.00783435,-0.0332947,0.0202756,-0.00219678,0.0140397,-0.022154,-0.000289493,0.00326667,0.011367,-0.00280878,-0.00759517,0.00486494,0.00356292,-0.0118658,0.00842567,0.0195187,0.000584437,-0.00674252,0.00728204,0.00263162,-0.00875744,-0.00168058,0.00424415,-0.0101861,0.00214554,-0.00403759,-0.00588551,0.000443611,-0.00124349,-0.00436675,0.000981932,0.00288813,-0.00122574,-0.00650287,0.00904787,0.002336,-0.00150616,-0.00154605,0.0035016,-0.00670331,-0.000377822,0.000453656,0.00105803,-0.00431911,0.00133705,0.000446147,-0.000667902,0.00170308,1.91E-05,0.00137273,-0.000133824,-0.00102387,-0.000153128,0.00130228,-0.00211415,-0.000803168,-0.000148552,0.000808255,-0.00280907,0.00175891,-0.00167044,-0.000330223,0.00110161,0.00260887,-0.00266669,-0.000712264,0.000891236,3.07E-05,-0.00190302,0.000573898,-0.000253929,-0.00403755,-0.00104035,-9.9E-05,-0.00120218,-0.00248869,0.000677779,-0.000717753,-0.00289789,0.000319667,-0.000346249,7.31E-05,-0.000498825,0.00131939,0.000794968,-0.000474857,0.000214182,0.000568666,3.76E-05,0.000797416,0.000158585,0.000362284,1.46E-05,-0.000262084,0.00152188,0.00209812,-0.000461607,-0.000278907,0.000393979,0.000524316,-0.000173245,0.000435617,0.00137,-0.00165387,3.84E-05,-0.000769922,0.000715682,-0.00122882,0.0652184
